0,0,0,16,0,0,0,20,25,9,49,12,0,53,44,14,40,3,0,0,0,0,58,0,0,19,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,2,22,33,0,0,0,0,0,0,0,0,4,12,0,0,0,0,50,0,0,0,49,1,0,0,0,0,0,0,0,49,33,0,0,0,52,39,0,0,0,0,0,22,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,6,40,0,0,0,24,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43,44,0,0,7,0,0,53,54,0,0,0,0,2,7,48,34,11,0,8,0,60,0,0,9,0
0,0,31,0,13,41,33,6,25,45,0,0,37,19,0,6,0,0,0,5,0,0,0,4,0,18,45,23,0,0,0,0,52,0,52,0,0,0,0,0,0,9,7,0,0,0,0,0,33,0,0,0,47,0,14,0,0,0,0,0,0,0,0,12,21,0,0,0,0,0,0,0,0,1,0,23,0,0,0,0,0,0,0,0,40,0,0,31,0,0,0,0,0,0,11,5,0,0,0,0,0,37,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,6,0,35,0,0,0,0,0,37,30,0,0,0,0,51,26,29,46,0,0,0,1,12,8,39,26,32,38,0,13,0
41,53,0,6,0,7,0,49,0,0,13,0,0,0,17,0,0,0,50,33,12,0,0,52,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,21,3,0,0,0,0,45,0,0,0,50,0,0,0,0,0,0,0,5,0,0,0,0,20,0,0,0,0,56,30,0,0,0,0,0,48,0,34,53,0,29,0,0,12,43,0,0,0,14,0,0,0,0,25,5,0,24,0,0,0,0,0,0,29,47,0,33,0,0,15,0,0,42,0,17,45,0,0,0,4,5,28,0,36,22,33,0,40,0
38,0,19,0,32,0,16,0,49,40,0,38,29,0,38,0,0,9,0,0,0,0,31,53,9,0,50,42,0,0,0,0,51,0,0,0,16,0,0,0,36,0,47,0,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,21,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,40,0,0,0,0,46,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,49,0,0,0,0,0,38,40,53,0,15,0,0,28,0,20,0,0,25,56,5,43,22,0
59,40,0,20,0,14,56,30,17,53,0,0,2,0,0,0,0,0,0,0,53,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,46,30,0,27,0,0,0,57,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,45,0,43,0,0,0,0,26,0,0,0,35,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,42,0,0,0,0,0,0,0,0,0,0,51,0,0,21,0,0,38,13,33,24,49,28,38,10,16,0,26,14,0,0,36
0,12,35,0,42,0,41,48,29,0,27,19,0,0,22,0,0,12,0,11,0,46,0,0,35,0,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,6,0,0,0,0,0,0,2,2,0,0,0,55,0,0,0,0,55,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,23,4,0,47,0,0,7,0,0,0,0,0,22,11,0,0,0,0,8,9,0,0,24,31,0,7,0,1,0,7,11,0,0,0,0,0
0,12,0,11,12,28,0,0,0,38,5,0,0,0,2,0,0,6,0,0,55,6,26,0,24,0,47,0,0,48,29,0,0,0,21,0,0,0,0,13,9,0,0,0,51,0,0,0,35,0,0,0,0,0,0,29,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,17,0,14,0,0,34,0,39,0,38,0,0,0,0,0,0,0,0,36,29,55,0,0,0,0,0,45,0,0,45,0,44,5,0,0,55,0,0,0,45,0,0,0,0,0,24,0,0,0,0,47,0,0,25,48,0,7,0,0,0,23,39,0,8,27,0,0,0,11
41,15,0,0,55,19,0,0,0,0,0,23,0,33,0,43,0,33,2,42,2,0,0,0,0,0,0,0,22,42,0,0,4,0,48,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,13,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,2,0,54,0,0,12,0,0,0,0,0,0,29,9,0,0,0,0,0,0,0,0,32,0,0,52,0,0,0,0,0,35,56,0,31,0,26,0,0,15,0,50,0,0,4,0,47,0,0,13,0,20,55,0,0,55,0,28,0,42,0,26
41,47,32,28,40,0,0,0,0,0,0,29,0,0,0,21,0,0,0,0,35,26,0,0,46,0,24,0,44,0,0,0,56,0,13,15,51,0,8,0,0,0,0,43,0,0,0,0,0,0,0,0,0,10,0,0,17,0,0,9,0,0,0,0,1,0,34,0,47,0,0,30,0,0,0,0,31,0,0,0,0,0,0,0,36,0,0,0,0,0,0,35,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,23,27,0,0,0,43,0,0,0,26,0,0,0,18,0,0,0,53,37,0,0,34,49,19,0,0,0,0,45,0,0,28,21,0,0,18,0,0,40,0,54
37,5,0,30,25,0,19,0,0,0,6,21,16,27,52,0,51,0,0,0,0,0,0,26,22,31,0,11,0,22,36,17,0,0,0,0,0,0,0,10,0,0,0,0,30,0,27,0,0,0,0,0,0,0,22,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,39,0,0,0,38,0,19,0,0,0,0,0,0,0,22,0,0,0,46,0,0,0,52,0,0,47,0,0,0,0,0,8,0,54,0,0,0,0,53,32,55,43,17,0,2,0,0,0,0,24,0,3,24,0,30,0,0,0,0,0,0,0,35,0,0,0,1,47,0,30,0,34,6,0,0,48,0,0,0,0
