0,59,41,4,45,14,13,6,1,54,12,56,45,58,9,42,5,6,47,50,12,42,17,25,57,10,37,13,15,4,31,8,14,33,49,30,0,42,32,22,40,0,60,61,44,37,4,30,4,52,19,32,16,8,13,48,46,50,25,31,57,2,13,53,14,34,14,59,24,31,5,17,48,22,1,50,15,16,31,25,17,52,14,20,26,61,5,37,39,12,28,58,4,21,51,35,24,9,15,31,7,32,11,10,51,26,50,25,36,7,45,40,35,39,62,10,0,62,27,4,46,49,10,23,59,1,30,57,60,41,21,5,3,60,1,13,22,58,25,38,0,2,47,23,11,4,22,56,30,2
61,0,23,32,40,5,30,7,36,42,62,2,23,52,35,26,4,57,11,55,4,35,35,49,42,58,0,47,41,13,7,24,7,21,2,17,60,6,38,36,7,7,50,45,9,7,50,62,4,53,46,43,43,55,0,20,4,7,41,7,16,20,0,37,34,9,14,31,50,29,4,14,45,27,7,47,2,43,43,0,13,48,57,59,35,33,25,39,36,24,47,17,60,51,48,22,11,10,20,51,58,33,48,24,59,54,35,19,44,11,35,34,35,14,17,4,5,61,36,27,20,51,45,31,36,25,18,15,9,21,0,18,19,2,33,2,29,14,26,32,47,57,2,49,0,7,30,42,0,29
3,46,0,26,3,49,40,44,62,4,25,54,51,20,25,37,37,29,5,47,32,8,15,36,47,1,5,5,7,2,47,8,40,36,41,14,37,61,10,56,13,6,43,12,1,58,1,19,43,3,0,28,54,48,13,45,2,14,30,4,6,46,39,3,5,58,62,52,4,29,43,37,13,14,21,13,22,44,22,36,10,9,40,59,34,19,39,59,56,25,50,13,33,6,44,53,29,52,46,48,51,18,7,62,44,60,9,32,13,9,61,23,5,15,58,37,60,53,45,29,53,15,55,56,11,44,23,7,59,3,6,59,47,60,10,19,7,15,45,17,12,52,3,25,52,46,49,59,46,53
27,59,24,0,6,40,9,48,47,55,39,55,40,18,0,47,46,3,57,35,13,52,11,13,37,7,50,13,63,41,39,42,62,46,59,42,29,35,0,12,48,16,40,63,28,60,16,60,52,36,14,14,25,14,14,16,33,0,24,10,4,21,17,57,14,0,0,31,27,3,44,58,25,55,4,2,27,5,52,36,57,22,53,8,35,52,20,10,58,23,45,14,34,0,35,26,17,27,42,30,45,39,3,27,27,51,9,26,29,36,25,60,43,16,28,24,53,14,48,1,1,59,9,18,22,60,35,57,56,61,51,45,7,5,28,34,54,32,3,41,61,27,42,14,4,21,14,60,39,8
43,4,32,62,0,3,26,13,14,18,42,61,31,15,1,55,44,62,4,22,42,6,59,54,26,7,41,16,61,10,8,26,0,13,46,13,63,48,47,47,0,32,41,48,51,52,16,20,45,32,45,52,44,36,50,7,45,8,15,51,0,23,60,47,14,61,31,30,17,22,20,57,55,63,16,16,48,21,25,41,30,44,38,0,24,24,19,0,47,11,59,32,11,37,25,4,48,1,50,21,20,49,25,57,25,25,12,17,10,12,41,35,4,52,32,13,0,27,0,59,58,32,0,59,24,58,32,12,14,18,6,54,40,62,12,36,18,6,7,55,28,30,40,38,26,10,6,39,43,5
1,8,51,53,41,0,20,49,56,27,15,48,47,0,47,52,21,25,37,34,39,19,32,25,17,39,11,62,47,21,48,63,41,10,55,49,41,7,2,17,11,16,44,41,43,1,55,60,30,52,38,21,38,33,38,33,16,29,3,40,39,5,25,26,38,40,57,42,25,32,54,58,35,8,9,23,20,22,10,21,15,23,43,42,6,9,52,15,49,36,2,34,14,45,25,4,29,56,33,52,17,56,43,38,42,60,16,7,17,7,19,60,3,3,24,40,52,61,6,47,42,47,7,40,26,32,51,20,31,53,23,21,46,58,27,34,31,0,43,27,45,4,44,50,33,61,26,9,56,4
7,61,19,40,3,29,0,25,58,50,57,42,19,41,47,39,23,33,18,24,48,62,24,0,31,4,32,38,47,0,10,39,50,10,15,61,34,50,53,6,1,57,58,11,8,13,29,55,17,49,59,48,29,49,7,33,37,3,41,56,24,20,62,58,51,10,16,54,27,7,20,0,13,59,26,56,23,41,4,0,55,30,1,29,48,45,15,11,29,19,30,62,52,16,50,5,56,26,55,48,27,38,44,25,31,22,24,7,33,38,61,52,41,1,9,58,10,50,41,12,46,40,19,40,49,51,40,19,12,17,44,25,46,48,30,16,22,41,28,48,42,34,40,25,40,43,48,45,44,52
37,0,57,32,2,1,19,0,55,40,45,33,34,40,7,61,8,14,58,8,50,34,32,26,11,48,40,33,16,12,31,11,54,23,16,47,51,17,48,13,33,22,34,29,47,52,33,48,30,31,55,41,53,52,53,27,6,45,54,13,56,27,56,15,28,39,31,43,32,21,18,11,47,24,31,28,9,17,44,43,1,22,48,4,33,35,14,57,34,9,54,42,13,28,21,62,47,10,48,20,12,25,51,12,47,55,20,27,16,4,46,30,51,59,50,4,42,22,3,19,47,34,40,11,14,55,1,35,30,60,13,15,47,50,23,11,54,5,3,30,22,62,26,33,31,21,20,56,0,17
40,22,39,33,60,28,18,25,0,5,0,5,30,36,18,22,30,40,55,51,41,29,51,25,27,15,39,8,48,21,45,30,25,17,0,23,22,45,8,51,31,38,15,21,30,32,35,7,28,13,24,16,49,55,20,18,26,40,55,58,46,59,22,56,41,57,11,32,42,32,13,31,12,33,37,9,11,13,10,40,27,46,51,49,55,7,0,35,14,31,31,41,26,21,31,62,45,13,10,41,56,35,25,16,47,1,25,57,16,39,14,3,1,38,46,0,16,51,35,59,56,26,30,57,63,35,13,34,15,33,20,33,13,51,23,29,13,14,35,21,44,13,41,59,31,37,34,58,10,29
28,4,5,27,12,49,31,54,11,0,39,43,10,42,46,39,55,3,51,49,46,25,41,18,54,4,11,18,0,4,44,12,36,19,27,50,16,54,3,31,10,13,0,39,0,11,36,0,9,38,53,15,34,42,0,16,8,10,10,62,46,49,25,34,24,60,42,32,7,49,22,16,37,34,34,58,15,23,34,2,16,14,39,5,36,53,26,4,27,8,31,19,49,45,17,61,32,37,5,55,51,54,26,43,59,42,18,42,59,59,37,8,34,58,16,48,52,1,7,35,7,0,0,11,49,48,17,28,16,32,26,15,61,13,21,52,20,34,29,41,4,0,43,0,62,44,54,58,15,40
