0,42,25,42,45,0,36,0,26,52,1,11,23,0,50,32,0,17,0,26,26,23,30,19,12,24,30,0,5,48,45,0,0,46,32,2,1,6,5,13,0,54,15,0,42,6,38,50,45,18,51,41,6,16,22,11,39,5,20,14,17,18,15,15,6,46,19,20,23,10,20,42,44,30,4,9,55,20,37,39,26,29,0,31,41,20,46,21,35,4,35,40,44,26,42,23,13,8,40,21,25,10,8,26,0,0,47,15,19,10,36,17,28,21,51,11,41,31,18,34,0,20,10,14,1,18,39,7,40,45,30,35,42,30,23,5,61,12,3,42,35,11,49,51,36,7,29,7,14,30
39,0,0,24,49,53,30,27,0,57,44,2,6,20,37,2,33,13,27,25,43,39,0,7,9,41,36,17,2,44,35,31,39,24,35,47,0,32,1,22,41,13,16,24,0,31,32,28,0,22,5,20,0,58,3,21,5,0,29,55,0,18,23,51,1,27,29,20,37,7,19,54,49,23,19,0,35,28,42,2,34,8,1,15,2,45,35,0,55,32,43,26,13,5,0,43,0,4,35,4,39,1,46,43,48,29,11,44,47,33,31,0,58,46,38,32,0,0,0,0,0,15,40,44,32,0,10,0,17,26,42,11,18,34,0,37,15,12,2,26,43,41,4,0,51,4,20,29,4,18
35,0,0,13,0,26,6,23,16,5,0,40,0,0,13,0,20,50,12,4,36,0,23,0,5,52,23,22,39,4,49,51,26,18,9,42,36,45,32,24,8,0,12,20,24,52,0,45,0,19,7,57,42,9,8,14,51,25,0,4,0,0,21,24,50,51,56,0,33,35,14,42,6,31,25,10,0,6,40,11,25,2,45,44,0,16,38,0,1,32,5,20,0,48,0,28,48,31,47,42,7,13,35,0,0,30,4,0,31,0,15,35,50,24,20,15,0,0,0,0,39,40,0,56,33,52,55,17,21,0,26,24,57,8,54,58,26,36,37,0,52,45,44,26,31,27,48,25,7,15
1,0,29,0,11,48,54,27,4,21,47,24,21,19,36,20,39,30,36,25,0,43,12,19,6,8,0,22,15,12,23,49,2,56,47,26,15,26,35,32,40,46,47,2,37,2,18,14,0,41,12,44,0,43,35,0,52,20,19,31,4,13,11,36,43,40,37,12,28,49,56,5,34,1,0,27,11,8,57,13,0,34,7,16,40,30,17,48,20,5,42,46,7,39,49,40,32,31,28,9,35,9,10,0,11,9,41,7,18,55,20,24,16,23,9,48,0,53,45,47,10,18,15,0,34,23,2,42,56,30,1,21,53,26,52,0,52,0,46,46,30,10,12,11,7,52,3,38,33,6
45,23,0,0,0,50,9,0,20,11,19,0,19,10,48,10,41,0,0,0,47,5,7,48,1,40,46,2,6,42,0,0,28,20,29,49,32,46,50,44,50,0,0,53,34,45,36,0,10,14,60,0,52,11,59,48,10,47,49,42,0,16,19,10,26,21,37,0,30,26,38,20,0,7,16,52,38,1,35,14,36,0,9,38,8,16,34,15,40,34,34,49,56,0,0,40,4,52,6,14,28,26,25,44,57,3,1,14,28,0,14,5,0,0,10,5,7,15,48,26,20,20,7,2,35,16,0,16,13,54,55,27,52,39,37,48,19,39,42,13,6,29,36,55,5,23,24,36,35,42
10,3,49,54,54,0,11,2,0,4,50,0,52,0,51,41,47,48,3,12,24,14,47,40,51,37,6,32,49,43,0,0,31,30,11,23,32,34,5,23,10,19,52,0,31,47,48,50,4,38,39,52,52,31,18,1,41,52,33,52,38,38,0,45,33,54,39,31,48,20,28,44,52,32,4,54,50,3,39,15,11,8,39,42,24,30,3,29,6,29,8,3,9,38,39,0,2,45,9,0,7,49,19,33,37,36,34,3,21,28,46,8,3,47,47,16,31,14,1,0,0,37,16,25,13,35,49,47,12,0,4,14,47,29,11,19,8,0,8,23,28,58,30,18,25,36,55,26,17,40
11,44,54,45,7,17,0,29,23,4,47,56,0,23,26,49,11,0,49,18,18,44,28,17,13,51,0,51,47,0,35,12,5,38,31,13,26,2,13,20,46,46,36,22,0,0,46,14,46,15,12,15,17,0,35,23,11,38,49,56,28,24,40,7,1,2,56,16,54,59,23,12,6,25,36,34,36,0,50,26,13,1,36,0,19,7,56,26,16,14,7,3,47,11,18,30,0,44,44,44,7,13,11,0,16,2,46,43,3,43,6,35,44,37,49,43,51,39,9,59,53,54,46,25,0,55,0,0,15,11,27,25,47,43,0,31,34,4,0,52,48,11,11,26,1,47,23,3,53,8
42,43,48,13,0,44,41,0,40,31,39,0,30,0,56,1,34,26,14,9,34,19,45,45,20,51,10,5,47,16,17,0,26,61,15,5,20,46,0,53,32,2,47,6,8,8,23,3,44,25,54,23,39,44,11,0,51,12,8,47,40,43,15,41,32,5,12,36,4,34,31,48,45,25,37,22,11,14,9,53,0,0,11,53,0,12,44,4,1,3,13,4,38,7,48,32,46,11,27,48,41,18,13,38,13,7,0,55,30,48,53,0,56,18,26,13,28,32,47,46,49,0,24,30,31,21,0,14,2,51,13,42,42,23,0,8,5,36,10,17,26,24,6,22,2,10,9,17,53,23
18,0,0,53,9,36,49,30,0,42,0,57,32,27,54,22,22,53,15,37,5,21,49,39,0,29,6,14,14,0,42,48,4,0,51,0,49,43,50,25,54,40,31,55,21,0,23,42,49,15,22,1,32,0,36,15,5,0,19,41,0,13,0,17,17,55,0,31,28,0,33,3,0,25,57,16,17,24,4,14,3,9,0,19,10,32,29,19,17,28,54,27,6,18,0,33,48,0,20,51,27,33,29,4,45,52,23,29,21,47,43,7,43,4,10,0,57,3,3,35,7,27,4,51,47,29,9,39,49,7,33,8,0,3,0,10,0,29,32,14,9,54,17,10,49,4,11,34,38,6
0,51,41,30,0,0,54,20,26,0,49,27,9,18,38,3,21,0,37,26,0,41,6,45,14,54,30,13,37,42,0,40,8,45,45,28,0,19,20,15,25,17,18,14,43,54,21,41,36,25,57,0,17,31,4,47,44,21,13,54,11,13,44,53,31,49,0,47,34,16,48,28,32,17,0,20,8,4,57,25,24,45,20,46,45,44,13,48,1,6,31,23,37,55,12,55,39,32,8,22,4,7,30,7,29,23,11,50,12,0,40,46,6,5,21,14,33,52,22,15,52,57,18,5,35,0,10,16,38,0,3,4,0,29,5,14,19,8,53,31,22,46,36,7,18,27,0,17,39,37
