0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,11,0,0,0,11,24,0,48,26,0,0,35,0,0,0,37,0,49,18,0,27,10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,23,0,0,27,50,0,13,0,47,14,0,0,0,0,0,0,0,0,2,0,0,46,0,0,0,0,0,0,0,14,26,0,0,0,0,0,0,0,0,0,0,0,0,36,0,17,0,0,52,0,0,0,47,33,0,0,0,47,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,25,0,33,0,20,38,6,0,0,55
0,0,0,0,9,25,0,23,0,48,39,0,0,0,0,14,0,51,0,0,14,0,0,0,0,0,39,0,0,6,0,0,49,37,7,0,0,0,0,52,0,0,17,0,0,0,0,54,27,0,0,23,50,0,0,0,14,0,11,0,0,18,0,0,22,23,0,10,0,0,0,23,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,11,26,47,48,26,0,0,0,0,0,0,0,0,13,0,0,53,0,0,0,0,10,42,0,0,44,0,18,0,0,0,0,0,42,20,0,0,0,8,34,39,24,0,0,38
0,0,0,44,0,29,19,0,0,0,55,3,0,0,0,0,0,0,0,16,21,0,0,0,0,56,49,0,0,46,0,0,0,0,55,0,0,5,11,0,0,7,24,0,45,0,0,0,0,33,49,0,0,22,0,0,13,0,0,0,0,0,0,0,49,0,34,0,14,24,0,0,0,0,0,0,30,0,0,56,0,0,0,0,0,34,0,0,0,0,46,0,0,32,0,0,6,42,0,0,0,0,34,13,0,0,17,47,0,0,0,53,14,0,0,0,0,0,24,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,8,0,0,28,0,0,0,56,0,0,0,0,0,21
2,52,24,0,0,0,0,16,2,3,0,57,0,0,0,0,0,10,0,24,0,0,27,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,12,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,34,0,0,0,0,0,0,0,52,0,0,0,0,0,26,0,0,0,21,0,0,20,0,0,0,0,0,16,0,0,0,0,0,0,0,0,4,37,0,0,0,52,0,0,0,0,41,0,0,26,0,48,0,0,0,0,0,0,0,0,39,0,28,4,0,0,0,4,0,0,0,0,0,0,0,35,5,0,34,0,7
40,43,0,0,0,8,0,13,18,12,0,41,0,37,45,0,0,0,0,0,0,28,0,48,42,0,0,0,0,0,8,0,0,0,27,0,21,0,13,0,0,0,18,0,0,31,0,0,17,41,11,0,0,0,0,34,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,34,0,29,35,0,47,0,13,0,0,14,2,0,11,0,0,0,0,46,0,0,0,0,0,0,0,0,43,0,43,0,0,0,0,5,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0
0,54,6,0,20,0,20,0,0,20,0,3,0,0,0,42,30,0,42,23,0,0,0,0,0,9,0,0,0,27,0,0,6,0,0,0,0,31,0,0,0,0,0,0,0,0,11,0,0,0,9,0,0,0,0,0,56,0,8,0,0,0,0,25,0,0,48,54,0,27,24,0,0,0,0,0,0,53,14,0,19,0,0,0,15,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,43,0,41,0,0,0,0,21,18,48,0,0,0,0,0,0,0,0,40,0,37,0,0,0,6,0,0,7,0,0,0,0,0,0,0,41
0,0,47,0,40,29,0,50,36,40,0,39,45,0,0,0,8,0,0,0,12,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,27,0,0,0,26,9,0,44,0,5,0,34,50,0,40,0,0,34,0,0,0,0,3,0,0,0,0,0,0,0,0,0,40,0,46,0,0,0,0,0,50,0,0,0,11,0,2,0,0,22,0,0,0,0,49,0,20,0,0,14,16,25,32,0,0,0,0,44,22,34,0,0,58,0,0,0,0,0,0,13,0,0,0,0,0,44,0,0,0,10,0,5,23,23,50,0,0,39
0,37,0,14,17,0,29,0,47,0,0,0,0,0,0,0,11,0,20,0,0,0,24,17,0,0,0,0,0,37,0,0,54,0,0,0,31,29,0,0,0,0,0,24,0,0,5,0,0,29,0,48,0,0,0,0,0,0,2,0,32,0,50,0,28,0,0,0,0,27,0,0,0,0,0,0,0,0,0,14,0,20,0,0,38,30,34,0,0,0,0,0,0,3,2,0,0,0,0,0,0,36,0,0,0,0,0,0,0,35,0,54,7,0,0,0,0,0,0,13,0,0,44,0,0,0,9,0,0,13,0,0,12,0,0,0,0,0,0,54,0,0,8,0,0,22,25,0,0,0
0,27,0,51,32,0,22,58,0,44,0,24,0,0,8,0,0,23,0,50,0,0,34,0,0,0,0,0,52,48,0,46,38,0,53,0,14,0,0,37,0,0,0,0,28,0,0,0,8,15,0,0,0,0,0,42,34,0,0,0,0,50,0,17,0,0,0,0,0,0,0,15,0,0,31,0,17,0,0,0,0,0,0,0,0,43,0,43,0,0,26,30,13,0,0,0,0,37,60,0,31,0,0,0,0,9,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,11,0,0,0,30,0,27,0,0,0,0,56,0,6,0,0,0,0,42,0,0,0,14,0,0,0,0,20,0
0,37,0,55,37,15,21,0,7,0,37,0,0,3,0,23,48,0,13,0,0,0,13,35,0,0,0,0,50,52,0,0,0,0,0,0,32,50,49,0,0,31,0,0,0,18,11,15,0,2,31,0,53,15,0,11,0,0,43,0,0,0,0,3,28,54,0,0,0,0,0,0,46,0,0,0,38,0,0,0,0,0,8,0,50,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,22,0,31,17,40,31,0,0,0,0,8,0,25,0,0,34,0,0,52,0,0,38,0,0,35,0,0,0,0,0,0,17,0,0,0,0,0,0,0,33,45,1,38,35,40,0
